school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
30676,Brisbane Elementary School,39,0.9902,0.9898,0.997,0.9487,0.998,0.9986,0.9987,0.9987,0.9986,0.9722,0.9918,0.9935,0.9941,0.994,0.9934,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
30677,Brittan Acres Elementary School,98,0.9897,0.9795,0.9944,0.9796,0.9898,0.9919,0.9926,0.9925,0.9918,0.9568,0.9805,0.9843,0.9856,0.9854,0.9841,0.9789,0.9967,0.9976,0.9978,0.9977,0.9975,0,H
30683,Buri Buri Elementary School,105,0.9696,0.9331,0.9779,0.9905,0.9583,0.966,0.9688,0.9685,0.9656,0.8896,0.9302,0.9425,0.9471,0.9466,0.942,0.9546,0.9789,0.983,0.9844,0.9842,0.9827,0.2285,H
30688,Cabrillo Elementary School,63,0.9725,0.9516,0.975,0.9841,0.964,0.9706,0.9731,0.9728,0.9703,0.9164,0.9503,0.9593,0.9626,0.9622,0.9588,0.9501,0.9757,0.9803,0.9819,0.9817,0.98,0.0135,H
30691,california virtual academy @ san mateo,72,0.8276,0.9647,0.987,0.0556,0.9781,0.9823,0.9838,0.9837,0.9821,0.935,0.9646,0.9711,0.9735,0.9732,0.9708,0.968,0.9887,0.991,0.9918,0.9917,0.9909,0,L
30696,The Carey School,43,0.9707,0.9385,0.9874,0.9535,0.9688,0.9746,0.9767,0.9765,0.9743,0.8977,0.9362,0.9476,0.9518,0.9513,0.9469,0.9686,0.9892,0.9914,0.9921,0.992,0.9913,0.0995,H
30705,Central Elementary School,73,0.9944,0.9836,0.9968,0.9863,0.995,0.9962,0.9965,0.9965,0.9961,0.9629,0.985,0.988,0.989,0.9889,0.9878,0.9825,0.9993,0.9997,0.9997,0.9997,0.9997,0,H
30728,Cipriani Elementary School,94,0.9892,0.9775,0.9946,0.9787,0.9892,0.9914,0.9922,0.9921,0.9913,0.9538,0.9783,0.9825,0.984,0.9838,0.9823,0.9793,0.9969,0.9978,0.998,0.9979,0.9977,0,H
30731,Clifford Elementary School,101,0.9784,0.958,0.9845,0.9802,0.9734,0.9785,0.9803,0.98,0.9782,0.9253,0.9573,0.9652,0.968,0.9676,0.9647,0.9642,0.986,0.9888,0.9897,0.9896,0.9887,0.0025,H
30737,College Park Elementary School,73,0.9819,0.9638,0.9858,0.9863,0.9769,0.9813,0.9829,0.9827,0.9811,0.9338,0.9635,0.9702,0.9726,0.9724,0.9699,0.9661,0.9875,0.99,0.9908,0.9907,0.9899,3e-04,H
30745,Connect Community Charter,24,0.9856,0.9782,0.9937,0.9583,0.989,0.9912,0.992,0.9919,0.9911,0.9549,0.9792,0.9833,0.9847,0.9845,0.9831,0.978,0.996,0.997,0.9973,0.9972,0.997,0,H
30752,Costano Elementary School,66,0.9281,0.8346,0.955,0.9848,0.901,0.918,0.9243,0.9236,0.917,0.7571,0.8242,0.8521,0.8628,0.8614,0.8503,0.9212,0.954,0.9625,0.9655,0.9652,0.9621,0.958,M
30769,Daniel Webster Elementary School,68,0.9938,0.9897,0.997,0.9706,0.9978,0.9985,0.9986,0.9986,0.9985,0.9719,0.9916,0.9934,0.994,0.9939,0.9933,0.9828,0.9995,0.9998,0.9999,0.9999,0.9999,0,H
30781,The Primary School - East Palo Alto,44,0.9888,0.9771,0.9968,0.9545,0.9946,0.9958,0.9962,0.9961,0.9958,0.9533,0.978,0.9823,0.9837,0.9835,0.982,0.9825,0.9993,0.9997,0.9997,0.9997,0.9997,0,H
30790,el crystal elementary,43,0.9764,0.9626,0.9867,0.9535,0.9769,0.9813,0.9829,0.9827,0.9811,0.9319,0.9622,0.9692,0.9717,0.9714,0.9688,0.9673,0.9884,0.9908,0.9916,0.9915,0.9907,0,H
30791,El Granada Elementary School,75,0.98,0.9799,0.9966,0.9067,0.9933,0.9948,0.9952,0.9952,0.9947,0.9574,0.981,0.9847,0.986,0.9858,0.9845,0.9822,0.9991,0.9995,0.9995,0.9995,0.9995,0,H
30798,Encinal Elementary School,94,0.9707,0.9506,0.9734,0.9787,0.9626,0.9696,0.972,0.9718,0.9692,0.9148,0.9493,0.9585,0.9619,0.9616,0.9581,0.9478,0.974,0.9789,0.9806,0.9804,0.9786,0.0208,H
30801,Episcopal Day School of St. Matthew,32,0.9873,0.9802,0.9969,0.9375,0.9965,0.9974,0.9976,0.9976,0.9974,0.9581,0.9813,0.9849,0.9861,0.986,0.9847,0.9827,0.9994,0.9998,0.9998,0.9998,0.9998,0,H
30804,fair oaks elementary,40,0.9743,0.9459,0.9907,0.95,0.9748,0.9795,0.9812,0.981,0.9793,0.9081,0.9442,0.9542,0.9579,0.9575,0.9537,0.9734,0.9928,0.9943,0.9948,0.9947,0.9943,0.0412,H
30810,Farallone View Elementary School,23,0.9423,0.8571,0.9757,0.9565,0.9277,0.9404,0.9451,0.9445,0.9396,0.7862,0.8486,0.8732,0.8828,0.8818,0.872,0.9513,0.9765,0.981,0.9826,0.9825,0.9808,0.7462,M
30813,Fiesta Gardens International Elementary School,62,0.9952,0.9838,0.9969,0.9839,0.9967,0.9976,0.9978,0.9978,0.9975,0.9632,0.9853,0.9882,0.9892,0.989,0.988,0.9827,0.9995,0.9998,0.9998,0.9998,0.9998,0,H
30820,Foster City Elementary School,119,0.9909,0.9321,0.9966,0.9916,0.9886,0.9909,0.9917,0.9916,0.9908,0.8882,0.9293,0.9418,0.9463,0.9457,0.9408,0.9822,0.9991,0.9995,0.9996,0.9996,0.9995,0.0602,H
30824,Fox Elementary School,63,0.9954,0.9837,0.9969,0.9841,0.997,0.9978,0.998,0.998,0.9978,0.9631,0.9851,0.988,0.989,0.9889,0.9879,0.9827,0.9995,0.9998,0.9998,0.9998,0.9998,0,H
30826,Franklin Elementary School,70,0.9886,0.9297,0.9966,0.9857,0.9867,0.9893,0.9902,0.9901,0.9892,0.8853,0.9268,0.9395,0.9442,0.9437,0.9387,0.9823,0.9992,0.9996,0.9996,0.9996,0.9996,0.0833,H
30828,Franklin Delano Roosevelt Elementary School,34,0.9898,0.9951,0.997,0.9412,0.9991,0.9995,0.9996,0.9996,0.9995,0.98,0.9975,0.9982,0.9984,0.9983,0.9982,0.983,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
30843,Garden Village Elementary School,58,0.9916,0.9786,0.9969,0.9655,0.996,0.997,0.9972,0.9972,0.9969,0.9555,0.9796,0.9835,0.9848,0.9847,0.9833,0.9827,0.9994,0.9998,0.9998,0.9998,0.9998,0,H
30845,garfield elementary,50,0.9888,0.978,0.9934,0.98,0.9884,0.9907,0.9915,0.9914,0.9906,0.9547,0.979,0.983,0.9844,0.9843,0.9828,0.9774,0.9956,0.9967,0.997,0.9969,0.9966,0,H
30853,George Hall Elementary School,56,0.9678,0.9395,0.9734,0.9821,0.9578,0.9656,0.9684,0.968,0.9651,0.8987,0.9372,0.9485,0.9526,0.9521,0.9479,0.9478,0.9739,0.9789,0.9806,0.9804,0.9786,0.1713,H
30854,George Washington Elementary School,27,0.9891,0.9827,0.9961,0.963,0.993,0.9945,0.995,0.9949,0.9944,0.9616,0.9841,0.9872,0.9882,0.9881,0.987,0.9815,0.9986,0.9991,0.9992,0.9992,0.9991,0,H
