school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
29979,New Haven Elementary School,48,0.9768,0.962,0.9858,0.9583,0.9763,0.9808,0.9824,0.9822,0.9806,0.9313,0.9617,0.9687,0.9713,0.971,0.9684,0.9663,0.9875,0.99,0.9908,0.9907,0.9899,3e-04,H
29980,New Hope Elementary School,21,0.931,0.9175,0.954,0.8571,0.935,0.9466,0.9508,0.9503,0.9459,0.8677,0.9134,0.9286,0.9342,0.9336,0.9278,0.9196,0.9529,0.9615,0.9646,0.9643,0.961,0.93,M
29983,New Jerusalem Elementary School,23,0.9647,0.9299,0.9825,0.9565,0.9594,0.9669,0.9696,0.9693,0.9665,0.8852,0.9267,0.9398,0.9446,0.9441,0.9393,0.9611,0.9838,0.987,0.9881,0.988,0.9869,0.2283,H
29991,Nextgeneration Steam Academy,52,0.9701,0.9574,0.9733,0.9615,0.9659,0.9723,0.9746,0.9743,0.972,0.9246,0.9566,0.9646,0.9675,0.9671,0.9641,0.9478,0.9738,0.9788,0.9805,0.9803,0.9785,0,H
29992,Nightingale Charter School,44,0.9708,0.873,0.9953,0.9545,0.9685,0.9744,0.9765,0.9763,0.9742,0.8078,0.8656,0.8876,0.8959,0.8949,0.8862,0.9802,0.9977,0.9983,0.9985,0.9984,0.9983,0.3025,H
29994,Nile Garden Elementary School,131,0.9738,0.9383,0.9819,0.9924,0.9639,0.9706,0.973,0.9727,0.9702,0.8972,0.936,0.9474,0.9516,0.9512,0.9468,0.9604,0.9832,0.9865,0.9876,0.9875,0.9864,0.13,H
29997,north elementary,79,0.9795,0.9703,0.9897,0.9494,0.9823,0.9857,0.9869,0.9868,0.9856,0.9433,0.9706,0.9761,0.978,0.9778,0.9758,0.9718,0.9916,0.9934,0.9939,0.9939,0.9933,0,H
30003,Oak View Elementary School,37,0.9844,0.9803,0.9944,0.9459,0.9903,0.9923,0.993,0.9929,0.9922,0.9579,0.9814,0.985,0.9863,0.9862,0.9849,0.9789,0.9967,0.9976,0.9978,0.9978,0.9975,0,H
30005,Oakwood Elementary School,69,0.7514,0.4895,0.8226,0.9855,0.663,0.7072,0.7251,0.7229,0.7047,0.3745,0.4638,0.5148,0.537,0.5348,0.5125,0.7419,0.8115,0.8407,0.852,0.8506,0.8389,1,L
30019,Park View Elementary School,44,0.9805,0.9629,0.9941,0.9545,0.9825,0.986,0.9871,0.987,0.9858,0.9324,0.9625,0.9694,0.9719,0.9716,0.969,0.9785,0.9964,0.9973,0.9976,0.9975,0.9973,0.0013,H
30021,Parklane Elementary School,48,0.9914,0.9861,0.9969,0.9583,0.9975,0.9982,0.9983,0.9983,0.9981,0.9665,0.9877,0.9902,0.991,0.9909,0.9901,0.9828,0.9995,0.9998,0.9999,0.9998,0.9998,0,H
30028,Pittman Charter School,72,0.9814,0.9625,0.9854,0.9861,0.9763,0.9808,0.9824,0.9822,0.9806,0.9321,0.9622,0.9691,0.9716,0.9713,0.9687,0.9654,0.9869,0.9896,0.9904,0.9903,0.9894,5e-04,H
30031,Podesta Ranch Elementary School,92,0.9861,0.9679,0.9959,0.9674,0.9876,0.9901,0.9909,0.9908,0.99,0.94,0.9679,0.9739,0.9761,0.9759,0.9737,0.9812,0.9984,0.999,0.9991,0.999,0.999,0,H
30039,Presentation Parish School,30,0.9718,0.9622,0.9846,0.9333,0.9751,0.9798,0.9815,0.9813,0.9796,0.9317,0.9618,0.9689,0.9714,0.9711,0.9685,0.9645,0.9862,0.9889,0.9898,0.9897,0.9887,3e-04,H
